tweet_id,sentiment,author,content
1961238907,neutral,LadyTartan,wrong dress fifti fashion
1961238994,sad,Dlick,time friend today
1961239049,happy,gillianwalsh,know dude run make jenni watch convers lol onlin much
1961239166,neutral,bitchwhocodes,time confer call
1961239181,sad,loldemz,hahah sad current activ though room
1961239273,sad,anthonysusanto,sick math
1961239404,angry,caarooliineex3,french meant taught asian
1961239892,happy,AmandaSena,good realist still like think
1961240344,happy,TinaSalazar,final left hous gloomi outsid
1961240537,neutral,fatty_linda,want chocol milkkk
1961240547,neutral,jenncecelia,wanna go see cab realli bad
1961240741,happy,melons_2009,love sun today even thought revis good day though kate afti shit day bless x
1961241352,sad,StephIsHere,went get dog vet theyv stitch ear charg us still bleed like waterfal everytim move
1961241522,sad,HilaT,found leav love flat wait 2 5 hour plumber still job news good day
1961241573,neutral,rylanb,target browser read window mobil use ie6 core default
1961241583,angry,floatingbit,damn need replac macbook display chf 670 work hardwar almost half mb price
1961241758,sad,starcastillo,um think miss jay leno
1961241909,angry,shinsh0ku,holi crap time go gta4 suck away life wast whole week wish self control
1961242128,sad,amandacraig,ive total got job tell
1961242468,sad,MIKIMIKO,see last night oh well watch theater must
1961242985,sad,briguy987,three hate word see monday
1961243059,happy,MartinGBEdwards,tri catch swarm gone roof gabl end set bait hive hope best moment
1961243110,neutral,GennaLyn,ughhh serious hung
1961243505,sad,DonnaWilliams85,extrem bore
1961243837,sad,rubyvong,fuck cold
1961243868,angry,mrbradgoreski,appar looong time see seem everywher except la
1961244203,happy,geocachingbot,via found geocach head probabl find day
1961244229,sad,chickletchika,miss danc friend
1961244280,sad,xoKARLA,kayla went go visit let us school
1961244409,sad,Xambot,comput work hate call tech support
1961244432,neutral,liber8dsoul,eh pick cotton soon need suppliment incom
1961244630,sad,Aggie_Beth06,hair dresser pass away yesterday breast cancer greatest hair dresser ever
1961244696,sad,mimsigiggles,get readi go ikea alon cuz one go
1961244742,neutral,kpotter1027,go anti social
1961244960,neutral,SexyBeach,fa real n shay toilet night shlda knwn sumthin ws whn crd us 4 scorpian bwl
1961245370,neutral,BrandySanDiego,hour today alreadi suck
1961246006,angry,ChulaD06,got day cuz hundr thing woke f ckin migran goe day bed
1961246096,neutral,ladymedic,look forward lsat
1961246115,happy,seekingwolf,aww happen
1961246776,sad,erkagarcia,know write anymor mind must tire past midnight alreadi tour philippin
1961247714,happy,Knittwit,wor bike race camp weekend total 1500 peopl go anywher sunday option race right past hous fb
1961247733,sad,klovve,feel good
1961247981,angry,WLxboxRox56,yeah one thing hate tweetdeck
1961248015,sad,Suzze545,cat anxious watch wild turkey back yard think eye bunni rabbit
1961248216,happy,BethhCunningham,that actual ador ooh miss dude
1961248529,neutral,kt_11,work til 9
1961248597,happy,YunuenLG,chango el link sirv mta
1961248792,sad,merediiith,wanna sunshineeeeee
1961249166,angry,JenWojcik,look hellaci desk good grief
1961249405,sad,macajun,ok finish set u free sooooo mad rite cant end like dont want bad guy
1961249566,sad,zzwhitejd,know sprain repetit injuri
1961249586,neutral,ryehens,yawn hotel move tomorrow
1961249922,sad,KimPossible40,appar fall apart front eye
1961250032,neutral,chelsol5,wish could get sushi deliv work
1961251578,angry,alexlacasse,saw monster dog park
1961251747,sad,cherrystphoto,workout stunk headphon
1961252266,angry,tmarnette,hate hiccup
1961252528,happy,AkoSiAngie,say tomorrow anoth day
1961252725,sad,87pennylane,beauti weather u sick babi tanapoli
1961253361,happy,kahren1o,miss chat
1961253585,neutral,pixietschick,see christoph pleas tell lunch pack morn left fridg
1961253667,sad,revodavid,wire articl mention r rstat
1961253775,sad,bitemeouch,headach headach go away come anoth day
1961253896,neutral,ashhhftw,time go slow
1961254659,sad,kathnardus,wish drem could come true
1961255219,sad,merb101,run week go bed around 8 30 night allergi miser
1961255248,neutral,TammyKreiss,interview pick ny probabl forgot blogtalk radio
1961255343,sad,a_lilley,bad never made last ten year
1961255470,sad,gracielou105,im home friday night good
1961255487,sad,JeffTheMidget,know miss
1961255989,sad,jbooogz,tire bore watch movi home alon
1961256420,neutral,jook11,two block away
1961256717,sad,worldonfire54,screw goin back bed ill go tomorrow kinda sad
1961257112,angry,irock20012001,hate put new contact
1961257170,happy,velasutra,omg thank much send seen yet love new phoenix bad come seattl
1961257236,sad,karisheadspace,ask anyon possibl get photo receiv diploma dad camera die right moment
1961257427,sad,ladyofbrileith,sigh ah well mayb second email clear get approv
1961257565,happy,yashved_2890,nt abl follow anyon friendorfollow com come itsuck
1961257619,sad,Kellyistheprez,huffi good day night life poor babi
1961258392,sad,valesse,drunkduck misspel buinn announc twenti fifth page sad
1961258509,sad,karl_casson,oh god end danc sob
1961259981,sad,mellerdsmrs,listen 2 nine yr old murder hannah montanna disney sing bring headach tablet
1961260346,happy,EternalAegis,ohhhh man mom got bag caramel candi thing soooo good go get fat
1961260725,sad,sleep23rd,dont forget yall dont think im lowkey think spend lot time actual sometim much
1961261012,angry,IconShe,ok appoint 12pm still wait 2 get hair done wish everyon know mean time earli 2
1961261342,sad,air_nautique,stop cri live like
1961261601,sad,heathfries,hate interview im go horribl today
1961261633,sad,kgwirthalot,unfortunatley tooth kind crown
1961261937,happy,d0rsch,hallooo bayern hallooo stau
1961262423,neutral,ubiquitousmixie,everyth spin
1961262579,sad,hashitsucks,nt abl follow anyon friendorfollow com come itsuck
1961262584,neutral,ComcastBonnie,actual web work fine tweetdeck keep crash nj today avoid nascar
1961262703,sad,amolamo1980,kevin leav work 2
1961263203,sad,izaartillero,head ach tom call time realli earli show start 2 30pm recov like 150 photo alreadi 700 go
1961263656,happy,MzLaffy,followfriday thank still even close
1961263879,sad,webmaster_paul,miss music mtv
1961263895,sad,homebug,sad lost anoth person close cancer
1961264051,neutral,czarphanguye,piss bluetooth headset batteri last cell batteri gg moto q
1961264086,neutral,mcraddictal,
1961264123,sad,nathanrdotca,ten hour ago sleep sorri
1961264292,happy,yana008,offici start end summer oh summer school
1961264801,sad,DeliaLogan,blame 1 2 price friday replac free book friday want rrtheatr anymor
1961264949,sad,AllCall747,back sore done jump last night
1961265008,sad,zerocattle,hope someth relat minor easi heal stand furbabi get sick
1961265994,sad,andelainbritain,rout 2 da beach sun yet
1961266148,sad,lisachaves,aww nobodi like album post million attempt boohoo
1961266371,neutral,FionaFlame,still duff boo
1961266457,sad,curious_kitten,opinion one gray hair one mani way mani well
1961267581,neutral,give_love_a_try,pleas forget us
1961268054,sad,yoelittabongso,support thing like n intrest mom alway refus
1961268137,sad,HRx3,realli miss phone cant wait till new one come
1961268227,sad,guitargirl897,pic wont load twitter
1961268384,sad,srose2go,sometim fail
1961268446,sad,wanderblah,sarci usual
1961268658,sad,LILPARADIVA,stop makin sad
1961268941,neutral,christianarobb,june gloom upon us
1961269073,happy,BrandySanDiego,yeah get better though know
1961269392,angry,oh_btw_porscha,english exam bleh hate vocab
1961269403,happy,Sar205,pack leav canterburi offic fab qa v colleagu last time great bunch peopl miss xx
1961269607,sad,Volatol,got laid stupid economi
1961269752,neutral,LordSinuhe,tomorrowland central gotten confirm sign star tour wait see give shift
1961269902,sad,gacktxrawr,bad hair day
1961276271,angry,steamonbeamon,shout mom wakin prematur preciat
1961276457,neutral,BeccaAnn1015,either
1961276691,angry,cjdkc,holi crap sharapova take beat unseed qualifi ok back doubl
1961276730,sad,AndRememberThis,parti move next weekend stupid weather
1961277076,sad,MzBe,suppos go philli well bail last minut
1961277154,happy,cbmatthews,read mcdonald actual run ad econom slowdown great lovin
1961277560,neutral,melkins,miss carrot cake last night hope fun
1961278370,neutral,erkagarcia,oh lot peopl start tweet hope could still read multipl tweet philippin tour pleas
1961278423,sad,Althe,bad luck oh well next time lucki
1961278745,sad,in_orbit,probabl get fire though
1961278872,sad,druellan,realli good concept mozconcept realli love send someth mine time
1961279333,sad,ohsht,kill everyon noth ss
1961280361,sad,queenmab100,sorri hear mom realli suck
1961280467,sad,Jeraly,ugh car got stolen sometim yesterday even morn husband due go work like afford
1961280610,sad,Rowenaaaa,inorit humid well
1961280999,happy,kellsmania,degre tear happi moment
1961281663,happy,anniedarlynx,happi friday weekend everyon tgif noth
1961281760,sad,meredithjevans,im sad miss opportun valencia new video
1961281798,sad,Deemao,think disord stay al night 4 reason n sleep al day suuuk
1961281804,happy,missvmarie,sorri feel good mama head today 4 call
1961281805,sad,bonyay,leav nola today count second til start cri love place much
1961282068,happy,georgiamae31,see friend coursework weekend work happi
1961282376,angry,MRajotte,stupid red hair difficult upkeep dy manag brown red boo
1961282406,happy,xSwitchBoardx,3 youtub love hd video well mayb
1961282497,angry,sleepywhale,ughhh go back tonight
1961282930,sad,simonquick,wait get hand new blackberri one die
1961283058,sad,vshchen,search apart kaohsiung go see apart next tuesday found good one reason rent
1961283172,sad,svonnah,hey make maker tonight
1961283943,happy,emohoho,lick chocol crumb twirl wrapper like zammo smack
1961284163,happy,LaReinhard,philli soooo fun im tri come sea isl asap im work alot next two week tho b c alot peol ask
1961284403,neutral,monsieurlam,site blog worst zone concept year heaven fr tell meh fake
1961284535,neutral,Gabi_Jones,lack plan tonight anyon go
1961284607,sad,jesssicababesss,grrrrrrrrrrrrrr ive bare read
1961284750,sad,jonshuler,point abl involv convo lack iphon
1961284984,angry,MarjamM,today know life empti that sad real
1961285420,angry,KatieVoid,key crack crap kind miss old phone alreadi
1961285974,angry,lrv94,ahhhh cant find anyth way much open
1961286038,sad,salster812,gone 8mm plug help said go maximum still want stretch
1961286197,sad,MD_2389,24 hour sinc dog put sleep rip old friend
1961286235,sad,JamiexLynn,mind sunshin walk summer
1961286373,neutral,__xEW,sore head
1961286550,happy,emmyvictoria,fun dont school wish could go germani like 1 hour away xoxo
1961286703,sad,thatladyj,sicken shoot smh prayer famili
1961287051,sad,kay_001,gosh im bore earli n wanna go sleeeepp work kay 3
1961287132,sad,thatwaseasy012,twitter tweet tweet
1961287379,sad,aarondcoleman,ugli gray outsid even san diego cold get 70 may gray june gloom us
1961287443,happy,simonprobert,weekend expect way hot
1961287800,happy,erkagarcia,eye start hurt get super late gotta keep tweet haha philippin tour pleas tom
1961287802,sad,stefanij411,final got call marriag counsel 3 day late
1961287855,neutral,GemFelicity,must appli 20 job everi day week one contact
1961288431,sad,RonnyJohnson30,nope anthoni wreck car help get run
1961288549,sad,1heart1bullet,believ shit spend 30 minut snicker ice cream seem like one anymor
1961288665,happy,Zzerbe,morn woke watch today show rock girl wish could close far away
1961289110,happy,MissisAt,final got 12 km traffic jam probabl abl make time lap tonight
1961289509,sad,Explosivpotato,smart car worthless car ever made make sad mani see anymor
1961290071,sad,dannyswrld,true put case break week worri ill find way make work
1961290460,sad,chriss_yst,guy keep vote ask u r follow help 4day left competit close
1961290637,angry,donnasfineart,hi ya twitt leav sat morn tx sad guess gotta realli find job anyon atlanta need great design
1961290660,sad,AinzForever,mitchel tri add xbox live lastnight live show friend list full
1961291085,sad,wealldrown,throat kill
1961291344,neutral,agreenwizald,struggl today nola woke 3 30 run sleep
1961291543,neutral,manduday,still crave cheeseburg
1961291682,neutral,mrb10170,back worcest work week start friday 2 30
1961291796,happy,twitchy67,boo week late long u town
1961291826,neutral,snipeyhead,even ie8 would better
1961292475,sad,SannyBanny,realli know feelin wish could hug
1961292495,sad,abbiepegler,roast probabl death
1961293363,neutral,superpitching,let
1961293583,sad,tanyatweet,gus formal known world ugliest dog die miss gus
1961293657,happy,CatQ,nice way 2 end week
1961293731,angry,Figmom,yesterday heard song take base onto plane someon help find know anyth els
1961294009,sad,AriBarth,final sunni day sick go outsid play
1961294273,sad,Kylie_Grrwawr,ger foot kill miss matthew
1961294291,neutral,newvibes,yeah still waitin
1961294566,happy,alc18,back home gonna miss everi one
1961294676,sad,alexflowers,god sake even birthday yet need cool job like
1961294813,neutral,TheAnge,last lunch intern
1961294895,sad,secretlemonade,freak tire like bodi refus move
1961295206,sad,Lyn_Marie,hot like
1961295249,angry,EllisBlackman,hot station pack train pack window open train roast sardin
1961295702,sad,j_ts,ugh worri math test
1961295710,angry,JoshSemans,got film develop asda half gray black box top half
1961295754,sad,nikolila,wish weather would slight less raini could use hot tub
1961295778,sad,TwittingNala,fell think knee broken look fabul
1961296034,neutral,astallaselle,hate today
1961296117,happy,StephenRL,thank everyon unfortun noth done sale speak convinc diamond noth
1961296251,sad,shakirawr,ds die whatta letdown
1961296442,angry,popthebob,haha k stop go turn bitch section ohwel parent came home
1961296484,happy,ELCastro,ipod taken last breath im truli devast lost public transport companion
1961296731,sad,plumpqt,meow week ago today road trippin
